	Step	Temp	Press	Volume	Density	PotEng	Enthalpy	
	72300	2228.3615	140622.75	213990.74	2.8265846	-40326.24	-17656.081	
	72400	2248.9812	140900.52	213990.74	2.8265846	-40312.626	-17569.388	
	72500	2267.245	141158.76	213990.74	2.8265846	-40320.319	-17510.721	
	72600	2269.006	141005.47	213990.74	2.8265846	-40322.375	-17530.179	
	72700	2238.3495	140941.48	213990.74	2.8265846	-40302.312	-17572.155	
	72800	2276.2773	140058.73	213990.74	2.8265846	-40365.826	-17687.391	
	72900	2251.9833	140705.51	213990.74	2.8265846	-40321.569	-17599.139	
	73000	2284.3959	140799.69	213990.74	2.8265846	-40336.638	-17545.073	
	73100	2280.4889	141410.38	213990.74	2.8265846	-40312.53	-17446.216	
	73200	2284.364	140527.45	213990.74	2.8265846	-40349.323	-17594.175	
	73300	2235.8071	140544.89	213990.74	2.8265846	-40321.084	-17648.332	
	73400	2282.3834	140399.98	213990.74	2.8265846	-40356.249	-17621.581	
	73500	2277.5043	140788.61	213990.74	2.8265846	-40331.688	-17553.628	
	73600	2283.486	141262.4	213990.74	2.8265846	-40315.35	-17463.573	
	73700	2287.0732	141978.32	213990.74	2.8265846	-40276.552	-17322.895	
	73800	2312.625	141918.82	213990.74	2.8265846	-40296.572	-17306.276	
	73900	2297.7907	141971.22	213990.74	2.8265846	-40291.271	-17319.86	
	74000	2297.5431	141619.68	213990.74	2.8265846	-40296.81	-17372.784	
	74100	2293.4164	141880.02	213990.74	2.8265846	-40287.52	-17335.925	
	74200	2319.5878	141788.31	213990.74	2.8265846	-40305.679	-17320.665	
	74300	2312.2312	142808.12	213990.74	2.8265846	-40254.388	-17146.002	
	74400	2318.9787	143280.67	213990.74	2.8265846	-40228.597	-17045.324	
	74500	2329.5274	143410.24	213990.74	2.8265846	-40219.319	-17000.333	
	74600	2331.2764	143483.81	213990.74	2.8265846	-40225.384	-16993.52	
	74700	2302.1776	142815.76	213990.74	2.8265846	-40241.379	-17149.516	
	74800	2310.7648	142462.06	213990.74	2.8265846	-40270.481	-17210.875	
	74900	2316.1344	142856.9	213990.74	2.8265846	-40257.206	-17135.495	
	75000	2341.0497	143646.88	213990.74	2.8265846	-40223.407	-16952.71	
	75100	2339.8429	143724.55	213990.74	2.8265846	-40222.811	-16943.846	
	75200	2319.4858	143822.18	213990.74	2.8265846	-40209.084	-16952.6	
	75300	2339.7677	143656.55	213990.74	2.8265846	-40224.594	-16954.843	
	75400	2341.154	144226.34	213990.74	2.8265846	-40196.131	-16847.858	
	75500	2361.4836	144667.07	213990.74	2.8265846	-40181.722	-16739.112	
	75600	2355.7328	144935.56	213990.74	2.8265846	-40151.758	-16683.321	
	75700	2343.4812	144649.68	213990.74	2.8265846	-40174.233	-16765.357	
	75800	2336.6664	143713.53	213990.74	2.8265846	-40218.331	-16946.38	
	75900	2322.6709	143927.37	213990.74	2.8265846	-40193.005	-16916.914	
	76000	2347.7435	144265.38	213990.74	2.8265846	-40189.372	-16824.386	
	76100	2350.5064	144663.12	213990.74	2.8265846	-40173.74	-16750.811	
	76200	2365.3337	144685.27	213990.74	2.8265846	-40186.199	-16734.439	
	76300	2367.6873	144497.74	213990.74	2.8265846	-40192.218	-16761.399	
	76400	2340.1628	144656.61	213990.74	2.8265846	-40173.844	-16769.832	
	76500	2358.542	144186.95	213990.74	2.8265846	-40202.49	-16829.137	
	76600	2364.6436	144866.26	213990.74	2.8265846	-40167.18	-16692.451	
	76700	2380.6205	145575.88	213990.74	2.8265846	-40139.52	-16542.134	
	76800	2381.7589	145715.4	213990.74	2.8265846	-40131.139	-16513.132	
	76900	2372.8288	145764.1	213990.74	2.8265846	-40128.863	-16519.934	
	77000	2381.5675	145356.02	213990.74	2.8265846	-40154.911	-16585.238	
	77100	2362.5722	145918	213990.74	2.8265846	-40121.889	-16510.301	
	77200	2411.3433	146459.11	213990.74	2.8265846	-40108.169	-16339.209	
	77300	2402.3485	146762.1	213990.74	2.8265846	-40094.762	-16301.029	
	77400	2382.3846	146204.78	213990.74	2.8265846	-40110.68	-16426.219	
	77500	2373.8424	145968.54	213990.74	2.8265846	-40124.582	-16486.578	
	77600	2392.7208	146165.02	213990.74	2.8265846	-40115.495	-16418.309	
	77700	2413.7559	146336.33	213990.74	2.8265846	-40111.521	-16354.75	
	77800	2408.9464	146280.04	213990.74	2.8265846	-40118.492	-16377.631	
	77900	2388.466	146258.09	213990.74	2.8265846	-40109.386	-16407.193	
	78000	2408.4563	145897.18	213990.74	2.8265846	-40135.685	-16446.815	
	78100	2416.7007	147028.69	213990.74	2.8265846	-40083.972	-16229.589	
	78200	2418.9008	147847.63	213990.74	2.8265846	-40038.267	-16070.666	
	78300	2438.1857	147411.37	213990.74	2.8265846	-40074.389	-16131.407	
	78400	2398.0359	147326.99	213990.74	2.8265846	-40059.579	-16197.923	
	78500	2401.1596	147031.33	213990.74	2.8265846	-40072.129	-16244.511	
	78600	2424.2523	146984.63	213990.74	2.8265846	-40087.833	-16226.159	
	78700	2419.9383	147201.74	213990.74	2.8265846	-40072.857	-16189.712	
	78800	2436.9362	146971.76	213990.74	2.8265846	-40096.978	-16214.891	
	78900	2407.6134	147627.51	213990.74	2.8265846	-40059.995	-16141.489	
	79000	2450.1524	147434.94	213990.74	2.8265846	-40090.758	-16123.747	
	79100	2430.2631	148431.49	213990.74	2.8265846	-40010.054	-15944.645	
	79200	2470.6866	148134.25	213990.74	2.8265846	-40046.135	-15949.892	
	79300	2420.1387	148580.57	213990.74	2.8265846	-40003.699	-15936.044	
	79400	2445.2227	147806.03	213990.74	2.8265846	-40056.972	-16048.999	
	79500	2451.7986	148242.53	213990.74	2.8265846	-40027.679	-15949.932	
	79600	2469.1254	148621.77	213990.74	2.8265846	-40020.819	-15862.185	
	79700	2441.2767	149065.39	213990.74	2.8265846	-39994.576	-15825.285	
	79800	2437.6008	149409.5	213990.74	2.8265846	-39974.387	-15765.55	
	79900	2466.6201	150037.21	213990.74	2.8265846	-39956.1	-15612.789	
	80000	2473.0104	150192.8	213990.74	2.8265846	-39952.04	-15576.797	
	80100	2465.4566	149887.83	213990.74	2.8265846	-39958.997	-15637.667	
	80200	2475.0834	148774.15	213990.74	2.8265846	-40023.601	-15834.22	
	80300	2410.92	149249.63	213990.74	2.8265846	-39976.5	-15835.569	
	80400	2466.418	149105.28	213990.74	2.8265846	-40012.153	-15793.664	
	80500	2481.1926	149302.94	213990.74	2.8265846	-40003.151	-15732.484	
	80600	2472.5717	149707.89	213990.74	2.8265846	-39979.982	-15670.27	
	80700	2494.2773	149493.13	213990.74	2.8265846	-39999.404	-15680.502	
	80800	2469.2631	149883.19	213990.74	2.8265846	-39955.844	-15628.492	
	80900	2488.5544	150379.87	213990.74	2.8265846	-39948.766	-15521.416	
	81000	2510.9555	150434.71	213990.74	2.8265846	-39952.964	-15479.201	
	81100	2480.5783	150495.96	213990.74	2.8265846	-39928.432	-15499.493	
	81200	2493.6942	149284.74	213990.74	2.8265846	-40002.754	-15712.704	
	81300	2471.8261	148640.78	213990.74	2.8265846	-40024.993	-15859.109	
	81400	2478.4238	148888.06	213990.74	2.8265846	-40004.396	-15793.972	
	81500	2495.3207	149579.36	213990.74	2.8265846	-39983.248	-15651.009	
	81600	2493.3983	150099.74	213990.74	2.8265846	-39951.779	-15553.392	
	81700	2506.9111	150680.72	213990.74	2.8265846	-39934.656	-15435.093	
	81800	2509.887	151160.67	213990.74	2.8265846	-39916.62	-15347.761	
	81900	2519.6116	151122.26	213990.74	2.8265846	-39925.26	-15344.563	
	82000	2506.5052	150840.84	213990.74	2.8265846	-39931.443	-15411.202	
	82100	2460.5356	150590.21	213990.74	2.8265846	-39921.369	-15514.814	
	82200	2509.5721	150734.7	213990.74	2.8265846	-39937.458	-15426.042	
	82300	2523.0603	151200.66	213990.74	2.8265846	-39920.602	-15323.417	
	82400	2528.6566	151398.5	213990.74	2.8265846	-39911.238	-15277.863	
	82500	2509.352	152582.23	213990.74	2.8265846	-39844.369	-15086.576	
	82600	2552.02	153058.8	213990.74	2.8265846	-39848.167	-14952.271	
	82700	2550.7286	152648.15	213990.74	2.8265846	-39863.343	-15024.549	
	82800	2527.5248	152159.11	213990.74	2.8265846	-39875.93	-15142.94	
	82900	2534.5974	151806.15	213990.74	2.8265846	-39892.248	-15194.061	
	83000	2532.3204	151732.87	213990.74	2.8265846	-39876.504	-15192.078	
	83100	2543.2133	152673.33	213990.74	2.8265846	-39854.351	-15025.307	
	83200	2581.5677	152973.01	213990.74	2.8265846	-39859.886	-14923.892	
	83300	2531.0415	154012.01	213990.74	2.8265846	-39790.411	-14803.807	
	83400	2565.4762	153476.36	213990.74	2.8265846	-39826.22	-14851.075	
	83500	2545.9589	153860.37	213990.74	2.8265846	-39780.71	-14788.331	
	83600	2568.5208	153795.22	213990.74	2.8265846	-39794.445	-14771.399	
	83700	2558.1395	154532.15	213990.74	2.8265846	-39763.4	-14660.043	
	83800	2576.3565	154493.18	213990.74	2.8265846	-39784.308	-14654.37	
	83900	2571.8588	154149.09	213990.74	2.8265846	-39788.751	-14712.618	
	84000	2564.3197	153261.9	213990.74	2.8265846	-39834.957	-14890.474	
	84100	2530.4041	153813.72	213990.74	2.8265846	-39800.661	-14841.653	
	84200	2572.5232	153773.93	213990.74	2.8265846	-39809.527	-14782.342	
	84300	2559.7186	154377.22	213990.74	2.8265846	-39760.915	-14675.496	
	84400	2594.5857	154630.33	213990.74	2.8265846	-39784.422	-14604.356	
	84500	2579.7603	155373.81	213990.74	2.8265846	-39745.445	-14491.947	
	84600	2607.6262	154823.58	213990.74	2.8265846	-39767.048	-14538.417	
	84700	2599.1123	155050.96	213990.74	2.8265846	-39757.149	-14513.004	
	84800	2600.3867	154021.89	213990.74	2.8265846	-39816.378	-14707.456	
	84900	2558.9548	154011.3	213990.74	2.8265846	-39797.912	-14762.698	
	85000	2606.5024	153538.14	213990.74	2.8265846	-39854.442	-14799.459	
	85100	2580.2325	154326.53	213990.74	2.8265846	-39776.325	-14661.881	
	85200	2608.2222	155205.28	213990.74	2.8265846	-39742.514	-14461.863	
	85300	2612.9514	155471.88	213990.74	2.8265846	-39743.665	-14419.154	
	85400	2590.9321	155622.46	213990.74	2.8265846	-39721.067	-14414.866	
	85500	2608.1524	155869.27	213990.74	2.8265846	-39726.71	-14357.497	
	85600	2636.1898	156393.71	213990.74	2.8265846	-39714.789	-14226.608	
	85700	2612.1749	156619.83	213990.74	2.8265846	-39682.35	-14205.872	
	85800	2589.1527	155637.17	213990.74	2.8265846	-39713.055	-14407.995	
	85900	2605.6093	154452.56	213990.74	2.8265846	-39787.373	-14611.816	
	86000	2570.0338	154245.24	213990.74	2.8265846	-39782.402	-14696.61	
	86100	2597.5529	155080.31	213990.74	2.8265846	-39750.048	-14504.705	
	86200	2629.8037	155631.76	213990.74	2.8265846	-39748.5	-14373.231	
	86300	2628.1733	156267.27	213990.74	2.8265846	-39708.774	-14251.468	
	86400	2681.9092	155450.73	213990.74	2.8265846	-39786.636	-14344.628	
	86500	2596.6051	156060.11	213990.74	2.8265846	-39709.999	-14335.445	
	86600	2627.9097	155757.68	213990.74	2.8265846	-39731.515	-14342.731	
	86700	2611.6973	157314.09	213990.74	2.8265846	-39645.981	-14077.608	
	86800	2660.0013	156934.28	213990.74	2.8265846	-39678.805	-14076.875	
	86900	2662.518	156333.42	213990.74	2.8265846	-39711.049	-14184.981	
	87000	2625.7934	156305.63	213990.74	2.8265846	-39690.025	-14231.749	
	87100	2647.7838	156498.71	213990.74	2.8265846	-39703.294	-14180.859	
	87200	2657.3683	156992.31	213990.74	2.8265846	-39683.182	-14078.096	
	87300	2683.292	157480.65	213990.74	2.8265846	-39666.915	-13951.372	
	87400	2677.3379	158952.44	213990.74	2.8265846	-39585.477	-13683.747	
	87500	2668.5962	158767.83	213990.74	2.8265846	-39587.355	-13725.535	
	87600	2664.0657	158564.58	213990.74	2.8265846	-39614.574	-13787.806	
	87700	2668.1558	158335.82	213990.74	2.8265846	-39632.477	-13829.126	
	87800	2661.7154	158407.75	213990.74	2.8265846	-39609.809	-13808.088	
	87900	2703.8018	157524.65	213990.74	2.8265846	-39669.248	-13912.041	
	88000	2652.6371	157804.17	213990.74	2.8265846	-39650.614	-13945.351	
	88100	2658.5077	157869.07	213990.74	2.8265846	-39648.689	-13924.514	
	88200	2683.3329	157851.12	213990.74	2.8265846	-39644.251	-13879.155	
	88300	2683.764	158097.9	213990.74	2.8265846	-39637.437	-13838.628	
	88400	2674.2257	158693.62	213990.74	2.8265846	-39609.387	-13747.656	
	88500	2714.2448	158900.29	213990.74	2.8265846	-39607.626	-13648.463	
	88600	2712.0211	159445.02	213990.74	2.8265846	-39571.01	-13542.972	
	88700	2670.8204	159047.13	213990.74	2.8265846	-39576.986	-13673.982	
	88800	2681.2828	158256.7	213990.74	2.8265846	-39617.707	-13802.019	
	88900	2705.394	158601.42	213990.74	2.8265846	-39620.204	-13716.402	
	89000	2722.6258	158743.85	213990.74	2.8265846	-39626.348	-13673.456	
	89100	2688.7671	159263.76	213990.74	2.8265846	-39582.124	-13618.871	
	89200	2688.9492	159176.91	213990.74	2.8265846	-39584.963	-13632.992	
	89300	2720.3185	159294.61	213990.74	2.8265846	-39580.869	-13558.442	
	89400	2749.3964	159399.18	213990.74	2.8265846	-39601.514	-13514.383	
	89500	2700.7254	159285.5	213990.74	2.8265846	-39581.67	-13594.647	
	89600	2704.4013	159195.94	213990.74	2.8265846	-39595.937	-13614.462	
	89700	2704.3008	159666.48	213990.74	2.8265846	-39562.547	-13518.401	
	89800	2738.5015	159409.24	213990.74	2.8265846	-39585.536	-13516.071	
	89900	2727.6174	159841.84	213990.74	2.8265846	-39571.509	-13463.257	
	90000	2702.9106	160083.73	213990.74	2.8265846	-39536.609	-13439.16	
	90100	2754.6261	160648.78	213990.74	2.8265846	-39528.618	-13265.462	
	90200	2744.5821	161359.83	213990.74	2.8265846	-39497.574	-13156.973	
	90300	2751.2565	160983.69	213990.74	2.8265846	-39530.376	-13228.368	
	90400	2719.744	160711.82	213990.74	2.8265846	-39528.308	-13317.597	
	90500	2736.2501	159378.63	213990.74	2.8265846	-39592.825	-13531.378	
	90600	2732.1239	159302.29	213990.74	2.8265846	-39594.597	-13550.545	
	90700	2758.2714	159684.23	213990.74	2.8265846	-39577.531	-13436.842	
	90800	2752.2681	160911.93	213990.74	2.8265846	-39519.294	-13225.106	
	90900	2765.774	161341.02	213990.74	2.8265846	-39503.839	-13128.773	
	91000	2762.9577	161706.67	213990.74	2.8265846	-39480.5	-13061.511	
	91100	2764.6904	161518.52	213990.74	2.8265846	-39504.909	-13108.026	
	91200	2731.882	161599.85	213990.74	2.8265846	-39499.663	-13149.166	
	91300	2767.4919	161184.75	213990.74	2.8265846	-39529.704	-13172.512	
	91400	2762.3445	162000.44	213990.74	2.8265846	-39457.294	-13000.139	
	91500	2789.258	161827.78	213990.74	2.8265846	-39489.633	-13008.578	
	91600	2768.7722	161906.98	213990.74	2.8265846	-39466.784	-13010.896	
	91700	2757.8825	162639.39	213990.74	2.8265846	-39435.992	-12901.283	
	91800	2822.5868	161377.89	213990.74	2.8265846	-39536.099	-13056.977	
	91900	2779.302	161393.73	213990.74	2.8265846	-39502.304	-13096.594	
	92000	2776.3186	161609.99	213990.74	2.8265846	-39503.934	-13074.546	
	92100	2787.0835	161848.21	213990.74	2.8265846	-39502.368	-13022.379	
	92200	2793.1431	162531.66	213990.74	2.8265846	-39457.586	-12875.74	
	92300	2812.9447	162763.23	213990.74	2.8265846	-39452.109	-12804.782	
	92400	2784.6	163064.8	213990.74	2.8265846	-39427.39	-12789.243	
	92500	2761.9307	162510.07	213990.74	2.8265846	-39458.599	-12934.098	
	92600	2775.8675	161770.87	213990.74	2.8265846	-39492.988	-13042.899	
	92700	2811.9398	162072.79	213990.74	2.8265846	-39487.318	-12933.962	
	92800	2810.2535	162891.58	213990.74	2.8265846	-39452.083	-12792.31	
	92900	2808.5651	162713.8	213990.74	2.8265846	-39455.396	-12822.314	
	93000	2793.8118	163131.3	213990.74	2.8265846	-39428.725	-12765.623	
	93100	2808.0969	163195.37	213990.74	2.8265846	-39428.403	-12731.818	
	93200	2815.1057	163515.91	213990.74	2.8265846	-39415.539	-12663.912	
	93300	2827.0724	163478.24	213990.74	2.8265846	-39417.931	-12650.455	
	93400	2824.4933	163601.31	213990.74	2.8265846	-39411.407	-12631.993	
	93500	2821.577	163420.6	213990.74	2.8265846	-39409.964	-12659.775	
	93600	2824.6479	163565.51	213990.74	2.8265846	-39407.938	-12633.036	
	93700	2836.0678	163714.69	213990.74	2.8265846	-39404.885	-12590.132	
	93800	2831.5991	163881.35	213990.74	2.8265846	-39394.998	-12565.783	
	93900	2832.2773	164316.68	213990.74	2.8265846	-39370.731	-12482.189	
	94000	2870.9903	164755.87	213990.74	2.8265846	-39387.708	-12372.956	
	94100	2837.036	165384.37	213990.74	2.8265846	-39341.253	-12301.804	
	94200	2821.8263	164549.91	213990.74	2.8265846	-39370.491	-12469.033	
	94300	2817.4485	164628.78	213990.74	2.8265846	-39369	-12464.647	
	94400	2856.6133	165341.35	213990.74	2.8265846	-39333.437	-12265.574	
	94500	2868.6195	165283.63	213990.74	2.8265846	-39345.837	-12264.733	
	94600	2828.577	165674.58	213990.74	2.8265846	-39307.106	-12243.655	
	94700	2884.4849	165285.14	213990.74	2.8265846	-39354.988	-12246	
	94800	2859.7741	166244.93	213990.74	2.8265846	-39286.818	-12092.756	
	94900	2856.8489	166190.33	213990.74	2.8265846	-39288.841	-12107.174	
	95000	2874.8411	165673.03	213990.74	2.8265846	-39324.562	-12180.593	
	95100	2862.4729	165594.12	213990.74	2.8265846	-39319.864	-12208.016	
	95200	2863.8161	166057.3	213990.74	2.8265846	-39307.935	-12131.879	
	95300	2892.2414	166016.87	213990.74	2.8265846	-39324.653	-12104.398	
	95400	2870.5232	166156.51	213990.74	2.8265846	-39302.233	-12101.223	
	95500	2865.5792	165420.78	213990.74	2.8265846	-39317.095	-12222.978	
	95600	2873.1159	165574.17	213990.74	2.8265846	-39323.457	-12195.702	
	95700	2882.5293	166491.38	213990.74	2.8265846	-39285.029	-12018.344	
	95800	2900.078	166974.09	213990.74	2.8265846	-39273.214	-11911.438	
	95900	2889.3753	167090.89	213990.74	2.8265846	-39262.07	-11903.368	
	96000	2896.3959	166427.57	213990.74	2.8265846	-39294.571	-12012.213	
	96100	2874.7213	165276.75	213990.74	2.8265846	-39347.055	-12256.224	
	96200	2883.1003	164871.46	213990.74	2.8265846	-39375.742	-12324.421	
	96300	2898.1931	165246.97	213990.74	2.8265846	-39362.681	-12234.871	
	96400	2921.0369	165771.04	213990.74	2.8265846	-39328.337	-12090.672	
	96500	2907.5261	166861.99	213990.74	2.8265846	-39263.552	-11903.751	
	96600	2916.739	167738.09	213990.74	2.8265846	-39225.445	-11732.554	
	96700	2989.419	167572.59	213990.74	2.8265846	-39268.852	-11671.249	
	96800	2906.9622	167961.14	213990.74	2.8265846	-39215.105	-11709.482	
	96900	2922.7879	167290.96	213990.74	2.8265846	-39264.649	-11820.924	
	97000	2909.538	167156.88	213990.74	2.8265846	-39269.073	-11866.375	
	97100	2886.6761	167254.01	213990.74	2.8265846	-39253.965	-11878.186	
	97200	2933.1621	167817.8	213990.74	2.8265846	-39249.026	-11716.833	
	97300	2945.738	167932.78	213990.74	2.8265846	-39233.503	-11664.01	
	97400	2922.2572	168008.98	213990.74	2.8265846	-39230.217	-11691.517	
	97500	2930.757	167075.57	213990.74	2.8265846	-39264.573	-11835.712	
	97600	2937.1279	166851.47	213990.74	2.8265846	-39273.794	-11863.747	
	97700	2904.4285	167638.97	213990.74	2.8265846	-39233.128	-11774.958	
	97800	2953.3081	167765.25	213990.74	2.8265846	-39252.663	-11692.336	
	97900	2947.3127	168525.33	213990.74	2.8265846	-39203.613	-11552.23	
	98000	2931.4452	169571.74	213990.74	2.8265846	-39144.792	-11381.334	
	98100	2959.3581	170385.04	213990.74	2.8265846	-39107.634	-11186.845	
	98200	2980.4889	170151.45	213990.74	2.8265846	-39137.49	-11211.029	
	98300	2964.8077	169271.12	213990.74	2.8265846	-39177.263	-11395.743	
	98400	2958.2358	168729.94	213990.74	2.8265846	-39205.528	-11507.757	
	98500	2956.1285	168486.3	213990.74	2.8265846	-39227.893	-11566.34	
	98600	2949.3356	168778.97	213990.74	2.8265846	-39215.98	-11527.19	
	98700	2974.9115	169582.6	213990.74	2.8265846	-39162.621	-11321.87	
	98800	3004.4134	169142.99	213990.74	2.8265846	-39196.845	-11363.331	
	98900	2945.3133	169871.27	213990.74	2.8265846	-39146.188	-11318.526	
	99000	2959.8713	170183.35	213990.74	2.8265846	-39150.705	-11255.958	
	99100	2992.1997	169852.55	213990.74	2.8265846	-39168.208	-11261.235	
	99200	2981.8396	169804.25	213990.74	2.8265846	-39160.402	-11277.957	
	99300	2983.8743	169517.69	213990.74	2.8265846	-39180.562	-11332.84	
	99400	2969.1482	169649.42	213990.74	2.8265846	-39154.012	-11314.392	
	99500	3008.1407	169212.38	213990.74	2.8265846	-39192.168	-11342.882	
	99600	2967.1263	170175.88	213990.74	2.8265846	-39123.291	-11216.882	
	99700	3030.9034	169939.48	213990.74	2.8265846	-39180.965	-11194.848	
	99800	3008.7222	170438.87	213990.74	2.8265846	-39145.052	-11130.939	
	99900	2978.9903	169660.51	213990.74	2.8265846	-39167.597	-11309.322	
	100000	2967.4801	169902.61	213990.74	2.8265846	-39150.795	-11280.269	
